OASIS_ID,Compound_name,Assay_Endpoint,POD_um,POD_um_l,POD_um_u,Bioactivity_POD
OASIS1355,Lapatinib,Nuclei_AreaShape,18.089793564185857,17.50108248525251,18.68885517436986,false
OASIS1355,Lapatinib,Nuclei_DNA,20.483691795479025,20.205293880761722,20.757208201122346,false
OASIS1355,Lapatinib,Nuclei_ER,27.371505200815573,27.03253765859004,27.712569203475198,false
OASIS1355,Lapatinib,Nuclei_Mito,22.540504746364785,22.10954123521866,22.97705321804144,false
OASIS1355,Lapatinib,Nuclei_RNA,13.7907441295173,13.269128449493499,14.32530682337535,false
OASIS1120,Rapamycin,Cells_AGP,0.666750965954514,0.6071761005965388,0.7323655275495828,false
OASIS1120,Rapamycin,Cells_AreaShape,6.432018380124961,6.150255397430375,6.723274773567384,false
OASIS1120,Rapamycin,Cells_DNA,0.28549747732443354,0.25261959811523754,0.3235041709800455,true
OASIS1120,Rapamycin,Cells_ER,8.383004391546924,7.974209532159201,8.810215610570197,false
OASIS1120,Rapamycin,Cells_Mito,0.9641607087483404,0.9066574115191469,1.0239768545502492,false
OASIS1120,Rapamycin,Cells_RNA,5.76711053513348,3.833015296598721,8.53755176855878,false
OASIS1120,Rapamycin,Cytoplasm_AGP,0.9283121993352418,0.723014021334564,1.192227550961175,false
OASIS1120,Rapamycin,Cytoplasm_AreaShape,2.2840411567418624,2.1789709085090223,2.3926408453623202,false
OASIS1120,Rapamycin,Cytoplasm_DNA,1.0115730018914297,0.904375847271393,1.1316091723332662,false
OASIS1120,Rapamycin,Cytoplasm_ER,6.506528719831777,6.1391578321440745,6.893067739128535,false
OASIS1120,Rapamycin,Cytoplasm_Mito,13.254435965090337,12.383955056683513,14.170018624598738,false
OASIS1120,Rapamycin,Cytoplasm_RNA,3.8912138233224582,1.2357131240140213,15.961175468186221,false
OASIS1120,Rapamycin,gmd,30.102601055257256,27.201562529460926,33.33201528249497,false
OASIS1120,Rapamycin,Nuclei_AGP,0.3346464545321095,0.29028540016852616,0.3874729047318141,false
OASIS1120,Rapamycin,Nuclei_AreaShape,0.3439290393651446,0.30835052352074366,0.38426271530779876,false
OASIS1120,Rapamycin,Nuclei_DNA,0.5820514965176286,0.5310836605022787,0.6382722492458738,false
OASIS1120,Rapamycin,Nuclei_ER,1.85930981776734,1.7952347504619688,1.9249373102020126,false
OASIS1120,Rapamycin,Nuclei_Mito,1.1649904109000413,1.0635755519748018,1.2770918042919246,false
OASIS1120,Rapamycin,Nuclei_RNA,1.429766062712819,1.2859118639821951,1.589503294888138,false
OASIS1835,Dacomitinib,Cells_AGP,4.797365663246308,4.674372525885191,4.9222743409249405,false
OASIS1835,Dacomitinib,Cells_AreaShape,5.151545726261289,5.082415877618829,5.220988094323526,false
OASIS1835,Dacomitinib,Cells_DNA,6.506450556100718,6.397656442820282,6.616316581502093,false
OASIS1835,Dacomitinib,Cells_ER,4.764743477864222,4.686783916082153,4.843952763396353,false
OASIS1835,Dacomitinib,Cells_Mito,6.229386408657823,6.096954330809298,6.363425393963691,false
